employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
70997,Operations,region_15,Bachelor's,m,other,1,46,3.0,5,0,59,0
303,Procurement,region_2,Master's & above,m,sourcing,1,33,1.0,6,0,71,0
24259,Procurement,region_15,Bachelor's,m,other,1,30,3.0,3,0,67,0
4060,Operations,region_8,Master's & above,f,other,1,38,2.0,6,0,59,0
18994,Technology,region_7,Master's & above,m,sourcing,1,33,5.0,6,0,76,0
77250,Procurement,region_22,Bachelor's,m,other,1,29,2.0,2,0,67,0
3841,Sales & Marketing,region_29,Master's & above,m,sourcing,1,39,3.0,3,0,43,0
64563,Technology,region_13,Bachelor's,m,other,1,42,3.0,8,0,81,0
24101,Technology,region_14,Bachelor's,m,other,1,24,3.0,2,0,79,0
12480,Operations,region_2,Bachelor's,f,sourcing,1,52,4.0,8,0,58,0
45869,Operations,region_15,Bachelor's,f,sourcing,1,40,5.0,9,0,60,0
12815,Operations,region_31,Bachelor's,f,other,1,41,4.0,5,0,60,0
20045,Analytics,region_25,Master's & above,m,other,1,32,2.0,5,0,85,0
55717,Technology,region_13,Bachelor's,m,sourcing,1,55,3.0,13,0,79,0
46334,Operations,region_11,Bachelor's,f,other,1,31,4.0,4,0,62,0
10934,Procurement,region_22,Bachelor's,m,sourcing,1,40,2.0,3,0,71,0
72128,Analytics,region_22,Bachelor's,f,other,2,30,5.0,6,0,85,1
14464,Technology,region_7,Master's & above,f,other,1,35,3.0,7,0,80,0
39226,Operations,region_2,Master's & above,m,other,1,57,3.0,3,0,63,0
23739,Procurement,region_2,Bachelor's,m,other,1,38,2.0,7,0,67,0
50952,Sales & Marketing,region_26,Bachelor's,f,sourcing,3,31,3.0,6,0,46,0
29601,Procurement,region_15,Bachelor's,f,sourcing,1,38,2.0,11,0,75,1
77556,Sales & Marketing,region_25,Master's & above,m,sourcing,1,37,3.0,9,0,51,1
58924,Operations,region_22,Bachelor's,m,other,1,35,3.0,8,0,69,1
37893,Operations,region_2,Master's & above,m,other,1,54,5.0,13,0,72,1
58187,Technology,region_23,Bachelor's,m,sourcing,1,37,1.0,5,0,78,0
57785,Sales & Marketing,region_28,Master's & above,m,other,1,30,4.0,2,0,49,0
49829,Operations,region_13,Master's & above,m,other,1,37,3.0,10,0,59,0
45611,Analytics,region_32,Bachelor's,m,other,1,32,1.0,9,0,86,0
52679,Operations,region_7,Master's & above,m,sourcing,1,46,3.0,19,0,59,0
71211,Sales & Marketing,region_25,Bachelor's,m,other,1,35,4.0,8,0,46,0
68505,Technology,region_5,Bachelor's,f,other,1,40,3.0,11,0,77,0
37546,Technology,region_22,Bachelor's,m,other,2,28,3.0,2,0,81,0
922,Sales & Marketing,region_13,Master's & above,m,other,1,44,5.0,3,0,43,0
24790,Operations,region_2,Master's & above,f,sourcing,1,40,5.0,5,0,55,0
61112,Technology,region_2,Bachelor's,m,other,1,48,3.0,3,0,83,0
74535,Procurement,region_31,Bachelor's,m,sourcing,1,31,2.0,4,0,69,0
11696,Operations,region_15,Master's & above,m,other,1,48,5.0,10,0,62,0
1310,Technology,region_28,Master's & above,f,sourcing,1,31,3.0,2,0,77,0
14311,Analytics,region_22,Bachelor's,m,referred,2,29,3.0,3,0,80,0
63813,Operations,region_22,Master's & above,f,sourcing,1,47,5.0,9,0,67,0
28273,Sales & Marketing,region_2,Bachelor's,m,other,2,28,3.0,4,0,53,0
66675,Operations,region_2,Master's & above,f,sourcing,1,56,3.0,3,0,61,0
16232,Analytics,region_2,Bachelor's,m,other,1,37,1.0,5,0,80,0
20619,Operations,region_2,Master's & above,m,sourcing,3,35,5.0,8,0,61,1
36978,Finance,region_2,Bachelor's,f,other,1,48,5.0,5,0,62,0
77076,Sales & Marketing,region_30,Bachelor's,m,other,1,27,3.0,3,0,55,0
51867,Technology,region_26,Bachelor's,f,other,1,28,1.0,4,0,82,0
56518,Technology,region_2,Master's & above,m,other,2,60,4.0,3,0,80,0
1467,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,30,1.0,2,0,48,0
44094,Finance,region_2,Bachelor's,f,sourcing,3,33,5.0,9,1,63,0
51069,Sales & Marketing,region_20,Master's & above,m,other,1,33,2.0,6,0,48,0
56685,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,27,3.0,4,0,51,0
71982,Procurement,region_2,Bachelor's,f,other,1,32,4.0,5,0,64,0
22414,Procurement,region_10,Master's & above,f,other,1,31,3.0,6,0,66,1
32699,Finance,region_34,Bachelor's,m,other,3,29,3.0,6,0,63,0
33181,Procurement,region_13,Master's & above,f,sourcing,1,45,3.0,6,0,75,1
15396,Sales & Marketing,region_30,Bachelor's,m,sourcing,3,31,1.0,9,0,46,0
56692,Finance,region_22,Bachelor's,m,sourcing,1,29,1.0,4,0,58,0
16395,Operations,region_7,Bachelor's,m,other,1,33,3.0,2,0,58,0
76644,Sales & Marketing,region_7,Master's & above,m,sourcing,1,47,3.0,7,0,48,0
31448,Technology,region_2,Bachelor's,m,referred,1,29,5.0,4,0,78,0
32306,Procurement,region_27,Bachelor's,m,sourcing,1,26,2.0,3,0,72,0
26409,Operations,region_2,Bachelor's,m,other,1,33,4.0,3,0,61,0
23874,Operations,region_22,Master's & above,m,sourcing,2,37,4.0,5,0,62,0
19220,Sales & Marketing,region_23,Bachelor's,m,other,1,32,5.0,6,0,50,0
52137,Operations,region_22,Bachelor's,f,other,1,60,3.0,8,0,77,1
23353,Technology,region_13,Master's & above,m,sourcing,1,29,4.0,4,0,74,0
22798,Analytics,region_25,Master's & above,m,other,1,35,3.0,8,0,83,1
58515,Operations,region_32,Bachelor's,f,other,1,35,5.0,9,0,56,1
24109,Technology,region_2,Bachelor's,m,other,1,26,3.0,4,0,80,0
27025,Procurement,region_22,Bachelor's,m,sourcing,1,51,1.0,16,0,72,0
70428,Operations,region_23,Bachelor's,f,other,1,35,3.0,8,0,58,0
44182,HR,region_2,Master's & above,f,other,1,53,4.0,12,0,46,0
2870,Procurement,region_7,Master's & above,f,other,1,54,1.0,11,0,69,0
68319,Sales & Marketing,region_8,Bachelor's,m,other,1,36,3.0,8,0,42,0
46952,Sales & Marketing,region_13,Master's & above,m,other,1,40,3.0,2,0,51,0
71592,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,49,3.0,2,0,54,0
56301,Legal,region_7,Bachelor's,f,sourcing,3,28,3.0,2,0,60,0
74440,Procurement,region_8,Bachelor's,m,other,1,28,1.0,4,0,70,0
3771,Operations,region_7,Master's & above,f,sourcing,1,39,5.0,5,0,61,0
34999,Technology,region_33,Master's & above,m,other,1,32,2.0,5,0,82,0
62063,Finance,region_32,Bachelor's,m,other,1,29,3.0,6,0,62,0
54778,Analytics,region_7,Master's & above,m,sourcing,2,38,5.0,7,0,88,1
50335,Sales & Marketing,region_2,Bachelor's,f,other,1,44,4.0,7,0,47,0
75484,Operations,region_5,Bachelor's,m,other,1,32,3.0,4,0,64,0
3539,Sales & Marketing,region_32,Bachelor's,m,other,1,27,5.0,5,0,48,0
67556,HR,region_25,Bachelor's,f,other,1,31,3.0,7,0,52,0
52822,Operations,region_15,Bachelor's,m,sourcing,1,49,5.0,7,0,58,0
77583,Operations,region_7,Bachelor's,f,other,1,29,2.0,4,0,60,0
13595,Procurement,region_28,Master's & above,f,sourcing,2,31,2.0,2,0,70,0
37547,Sales & Marketing,region_27,Bachelor's,f,other,1,31,1.0,3,0,52,0
51850,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,45,3.0,6,0,47,0
52144,Sales & Marketing,region_25,Bachelor's,m,other,3,30,1.0,3,0,51,0
58015,Legal,region_22,Master's & above,m,sourcing,1,39,5.0,12,0,59,0
11390,Technology,region_4,Master's & above,m,sourcing,1,31,4.0,5,0,82,0
36938,Operations,region_31,Master's & above,m,other,1,41,3.0,5,0,63,0
76131,Sales & Marketing,region_7,Bachelor's,m,other,1,41,5.0,5,0,51,0
31744,Sales & Marketing,region_2,Bachelor's,f,other,1,33,4.0,5,0,52,0
23341,Legal,region_2,Master's & above,f,sourcing,1,38,1.0,10,0,60,0
67135,Operations,region_2,Bachelor's,f,other,2,31,5.0,3,0,57,0
43072,Operations,region_34,Bachelor's,m,other,1,27,1.0,4,0,56,0
29486,Operations,region_15,Master's & above,m,sourcing,1,37,3.0,5,0,60,0
38240,Procurement,region_13,Bachelor's,m,other,1,27,5.0,5,0,95,1
68138,Sales & Marketing,region_12,Bachelor's,f,sourcing,1,27,5.0,2,0,50,0
73825,Sales & Marketing,region_8,Bachelor's,m,other,1,26,3.0,3,0,48,0
9555,Operations,region_2,Bachelor's,m,other,1,56,3.0,17,0,61,0
21976,Sales & Marketing,region_7,Bachelor's,m,other,3,29,3.0,5,0,46,0
1374,Finance,region_13,Bachelor's,m,sourcing,2,25,5.0,3,0,60,0
1080,Procurement,region_22,Bachelor's,m,other,3,31,1.0,2,0,64,0
68964,Sales & Marketing,region_25,Master's & above,m,sourcing,1,35,3.0,10,0,52,0
37999,Procurement,region_4,Bachelor's,m,sourcing,3,32,1.0,4,0,70,0
73856,Sales & Marketing,region_16,Bachelor's,f,other,1,37,1.0,8,0,48,0
33705,Operations,region_24,Bachelor's,f,other,1,33,3.0,2,0,61,0
32479,Sales & Marketing,region_2,Bachelor's,m,other,1,47,2.0,16,0,52,0
51186,Operations,region_23,Bachelor's,m,other,1,33,4.0,10,0,57,0
62725,Finance,region_16,Bachelor's,m,other,1,32,2.0,7,0,61,0
27232,Operations,region_13,Master's & above,f,sourcing,1,41,3.0,12,0,61,0
49709,Operations,region_15,Bachelor's,m,referred,2,43,4.0,3,0,55,1
61109,Analytics,region_22,Master's & above,m,other,2,30,5.0,2,0,85,0
40054,Analytics,region_30,Bachelor's,m,sourcing,2,30,4.0,6,0,85,0
24083,Procurement,region_8,Bachelor's,f,sourcing,1,31,3.0,3,0,68,0
9011,Sales & Marketing,region_13,Bachelor's,m,other,2,27,5.0,4,0,50,0
20056,Operations,region_32,Bachelor's,m,other,1,34,1.0,2,0,58,0
21296,Technology,region_2,Bachelor's,m,sourcing,3,39,1.0,5,0,83,0
38842,R&D,region_2,Master's & above,m,sourcing,2,38,4.0,9,0,85,0
62646,Procurement,region_7,Bachelor's,m,other,1,29,5.0,1,0,70,0
60131,Procurement,region_24,Master's & above,f,sourcing,2,33,3.0,7,0,68,0
45336,Sales & Marketing,region_32,Bachelor's,f,other,1,28,4.0,6,0,53,0
66207,Operations,region_32,Bachelor's,f,sourcing,1,31,5.0,2,0,57,0
12780,Technology,region_4,Master's & above,m,other,1,47,5.0,2,0,82,1
73899,Operations,region_2,Bachelor's,m,sourcing,1,23,3.0,2,0,64,0
62624,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,40,3.0,14,0,54,1
37832,Procurement,region_10,Master's & above,f,other,1,42,3.0,4,0,69,0
34427,Technology,region_22,Bachelor's,m,sourcing,1,32,3.0,5,0,81,0
17410,Operations,region_14,Master's & above,f,other,1,34,3.0,9,0,56,0
64162,Procurement,region_7,Bachelor's,m,sourcing,1,58,2.0,12,0,73,0
50328,Technology,region_7,Master's & above,m,sourcing,2,33,4.0,9,0,81,0
73125,Procurement,region_2,Master's & above,m,sourcing,2,49,3.0,20,0,71,0
25656,Sales & Marketing,region_15,Bachelor's,m,other,2,35,2.0,9,0,51,0
76358,Technology,region_26,Bachelor's,m,sourcing,1,27,2.0,3,0,83,0
47406,Technology,region_2,Master's & above,m,other,1,51,3.0,6,0,76,0
2291,Procurement,region_16,Bachelor's,m,other,1,29,3.0,3,0,68,0
43012,Analytics,region_7,Bachelor's,m,other,1,48,4.0,20,0,88,0
10914,Sales & Marketing,region_12,Bachelor's,m,other,1,27,5.0,6,0,48,0
75164,Sales & Marketing,region_13,Bachelor's,f,sourcing,2,28,3.0,3,0,48,0
43941,Operations,region_11,Bachelor's,m,other,1,40,4.0,8,0,60,0
32000,Sales & Marketing,region_5,Bachelor's,m,other,1,40,4.0,11,0,47,0
51025,Sales & Marketing,region_11,Master's & above,m,sourcing,1,36,1.0,13,0,49,0
55226,Procurement,region_2,Master's & above,f,sourcing,1,38,5.0,7,0,72,1
38330,Procurement,region_15,Bachelor's,m,sourcing,1,40,3.0,12,0,65,0
24160,Legal,region_22,Master's & above,m,other,1,38,3.0,7,0,54,0
61655,Sales & Marketing,region_6,Bachelor's,m,other,1,35,4.0,9,0,49,0
44130,Procurement,region_5,Bachelor's,m,sourcing,1,27,3.0,4,0,74,0
10765,R&D,region_8,Bachelor's,m,other,1,34,2.0,3,0,87,0
6259,Sales & Marketing,region_27,Master's & above,m,sourcing,1,36,2.0,10,0,50,0
77159,Analytics,region_5,Master's & above,m,sourcing,1,37,2.0,7,1,81,1
64173,Procurement,region_4,Bachelor's,m,sourcing,1,46,5.0,10,0,69,0
22171,Operations,region_13,Bachelor's,m,sourcing,1,40,3.0,7,0,57,0
31704,Analytics,region_28,Bachelor's,f,sourcing,1,32,5.0,7,0,83,0
61622,Technology,region_22,Master's & above,m,other,2,31,1.0,6,0,75,0
5573,R&D,region_4,Bachelor's,f,other,1,32,3.0,5,0,85,0
54544,Technology,region_7,Master's & above,m,other,1,36,4.0,10,0,83,0
3120,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,28,3.0,2,0,50,0
73653,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,39,5.0,3,0,46,0
36441,Procurement,region_26,Bachelor's,m,sourcing,1,38,3.0,4,0,71,0
31510,Procurement,region_27,Bachelor's,m,other,2,35,3.0,7,0,70,0
18272,Sales & Marketing,region_27,Bachelor's,f,other,2,32,5.0,4,0,47,0
13730,Operations,region_15,Bachelor's,m,other,1,30,1.0,8,0,60,0
49697,Procurement,region_20,Bachelor's,m,sourcing,1,27,3.0,4,0,65,0
15028,Operations,region_7,Master's & above,f,other,1,50,5.0,21,0,56,0
16786,Operations,region_27,Bachelor's,f,other,1,35,4.0,2,0,57,0
12872,Operations,region_2,Master's & above,f,sourcing,1,33,3.0,4,0,57,0
8620,Sales & Marketing,region_13,Bachelor's,f,other,2,30,3.0,5,0,45,0
47614,Analytics,region_16,Bachelor's,m,other,1,31,5.0,6,0,85,0
64499,Technology,region_20,Bachelor's,m,other,1,32,2.0,6,0,82,0
19702,Operations,region_10,Master's & above,f,other,1,40,4.0,12,0,59,0
2974,Procurement,region_26,Bachelor's,m,other,1,31,5.0,4,0,65,0
11766,Procurement,region_16,Bachelor's,f,other,1,25,2.0,4,0,67,0
66485,Analytics,region_22,Bachelor's,f,other,3,29,4.0,3,0,86,0
2692,Sales & Marketing,region_11,Bachelor's,m,other,1,30,5.0,3,0,48,1
61631,Operations,region_12,Bachelor's,m,sourcing,1,29,4.0,5,0,66,0
35976,Technology,region_26,Bachelor's,m,other,1,39,5.0,9,0,83,0
57252,R&D,region_4,Master's & above,m,other,1,32,4.0,7,0,84,0
42956,Technology,region_2,Bachelor's,f,referred,1,38,3.0,4,0,78,0
53152,Finance,region_2,Bachelor's,m,other,2,28,5.0,4,0,62,0
58572,Finance,region_26,Bachelor's,m,other,1,32,3.0,6,0,56,0
49772,Technology,region_4,Master's & above,m,sourcing,1,40,3.0,12,0,79,0
67709,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,31,2.0,6,0,47,0
71144,Operations,region_22,Bachelor's,m,sourcing,1,36,1.0,5,0,57,0
52261,Procurement,region_15,Bachelor's,m,other,1,50,2.0,19,0,68,0
42837,Technology,region_7,Bachelor's,m,other,1,28,3.0,6,0,84,0
14457,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,30,1.0,6,0,49,0
41143,Analytics,region_22,Bachelor's,m,sourcing,2,27,3.0,5,0,82,0
34209,Sales & Marketing,region_2,Master's & above,f,sourcing,1,39,3.0,4,0,47,0
50252,Legal,region_2,Bachelor's,m,sourcing,1,39,3.0,4,0,60,0
4926,Operations,region_4,Bachelor's,m,sourcing,1,36,5.0,7,1,58,1
76007,Legal,region_5,Bachelor's,m,sourcing,1,32,3.0,5,0,64,0
65253,Operations,region_15,Bachelor's,f,other,2,41,3.0,3,0,60,0
247,HR,region_2,Master's & above,f,other,1,45,3.0,4,0,46,0
37645,Operations,region_13,Bachelor's,f,other,1,38,3.0,7,0,56,0
38085,Operations,region_12,Bachelor's,m,other,1,27,2.0,4,0,62,0
73276,Analytics,region_1,Bachelor's,m,other,1,30,4.0,5,0,85,0
72221,Procurement,region_17,Master's & above,f,sourcing,1,41,4.0,12,0,70,0
65638,Procurement,region_4,Master's & above,f,other,1,38,3.0,14,0,66,0
57258,Procurement,region_2,Bachelor's,f,other,2,41,3.0,4,0,70,0
58221,Technology,region_2,Bachelor's,m,referred,2,26,3.0,2,0,86,0
3805,Technology,region_26,Master's & above,m,other,1,44,3.0,5,0,79,0
8608,Procurement,region_22,Bachelor's,m,sourcing,2,30,3.0,6,0,72,0
18737,Procurement,region_25,Bachelor's,f,other,1,28,5.0,4,1,68,0
28890,Operations,region_27,Master's & above,m,other,1,44,3.0,3,0,61,0
68359,Procurement,region_2,Bachelor's,f,other,1,42,4.0,12,0,70,0
45197,Finance,region_11,Bachelor's,m,sourcing,1,27,5.0,4,0,74,1
60095,Sales & Marketing,region_28,Master's & above,f,other,1,30,1.0,5,0,54,0
44142,R&D,region_7,Bachelor's,m,other,1,33,4.0,7,0,82,0
35169,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,35,5.0,9,0,51,0
47092,Finance,region_32,Bachelor's,m,sourcing,2,35,5.0,3,0,57,0
419,Technology,region_26,Master's & above,f,sourcing,2,43,1.0,12,0,80,0
26789,Technology,region_25,Master's & above,m,other,1,32,3.0,4,0,78,0
6041,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,29,3.0,2,0,47,0
23719,Procurement,region_17,Bachelor's,f,other,1,32,3.0,6,0,72,0
18150,Technology,region_27,Bachelor's,f,other,1,38,5.0,4,0,78,1
10183,Technology,region_13,Bachelor's,m,other,1,24,3.0,3,0,79,0
9569,Analytics,region_22,Bachelor's,f,sourcing,1,30,3.0,4,0,84,0
1768,Analytics,region_26,Bachelor's,m,sourcing,1,31,5.0,4,0,84,0
65137,HR,region_26,Bachelor's,f,other,1,31,5.0,7,0,50,0
72401,Analytics,region_31,Bachelor's,m,other,1,29,3.0,4,0,88,0
37404,Operations,region_13,Bachelor's,f,sourcing,3,32,5.0,5,0,61,0
50854,Procurement,region_16,Master's & above,m,other,1,38,4.0,8,0,70,0
58995,Finance,region_2,Bachelor's,m,other,1,36,5.0,8,0,62,0
40131,Analytics,region_22,Bachelor's,m,sourcing,1,26,3.0,2,0,84,0
47598,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,32,5.0,4,0,45,0
63804,Operations,region_15,Master's & above,f,other,3,44,4.0,10,0,58,0
76223,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,30,2.0,8,0,48,0
4594,Legal,region_7,Master's & above,m,sourcing,1,55,4.0,3,0,60,0
2658,Analytics,region_2,Bachelor's,m,sourcing,1,46,3.0,16,0,86,0
76165,Legal,region_2,Bachelor's,m,other,1,40,3.0,2,0,63,0
73960,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,36,3.0,5,0,52,0
40099,Operations,region_19,Master's & above,f,sourcing,1,35,5.0,6,0,59,0
21531,Procurement,region_2,Bachelor's,m,sourcing,1,41,3.0,5,0,69,0
3011,Analytics,region_16,Bachelor's,m,other,1,39,5.0,3,0,85,0
37004,Procurement,region_27,Bachelor's,m,sourcing,4,25,3.0,2,0,73,0
63574,Sales & Marketing,region_26,Master's & above,f,other,1,33,1.0,9,0,47,0
9837,Sales & Marketing,region_34,Bachelor's,f,other,1,26,1.0,2,0,47,0
49251,Sales & Marketing,region_13,Bachelor's,m,other,1,38,5.0,3,0,51,0
49212,Finance,region_2,Bachelor's,m,other,1,27,4.0,3,0,63,0
1127,Operations,region_22,Bachelor's,m,referred,1,28,5.0,4,0,57,0
42152,Sales & Marketing,region_3,Master's & above,m,other,1,41,3.0,9,0,54,0
41688,Operations,region_20,Bachelor's,f,other,1,31,1.0,8,0,61,0
23174,Sales & Marketing,region_14,Bachelor's,f,other,1,34,3.0,4,0,43,0
71916,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,29,3.0,6,1,88,1
32214,Technology,region_22,Bachelor's,m,other,1,32,4.0,3,1,75,0
35419,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,3.0,4,0,49,0
54580,Operations,region_7,Master's & above,m,sourcing,1,40,4.0,13,0,60,0
73198,Technology,region_15,Bachelor's,f,other,1,35,4.0,7,0,83,0
34152,Technology,region_8,Bachelor's,f,other,1,32,3.0,4,0,81,0
20320,Technology,region_26,Master's & above,m,sourcing,2,34,3.0,6,0,78,0
2381,Analytics,region_2,Bachelor's,m,sourcing,1,28,1.0,6,0,84,0
66770,Operations,region_22,Master's & above,m,other,1,41,4.0,7,0,65,0
5836,Operations,region_2,Master's & above,f,sourcing,1,48,3.0,9,0,58,0
45960,Operations,region_22,Bachelor's,f,sourcing,1,27,3.0,2,0,61,0
78218,Sales & Marketing,region_13,Bachelor's,m,other,1,35,4.0,6,1,93,1
46244,Procurement,region_14,Bachelor's,f,other,1,27,3.0,2,0,72,0
13670,Sales & Marketing,region_4,Bachelor's,m,other,1,37,4.0,10,0,49,0
53681,Procurement,region_27,Bachelor's,m,sourcing,1,36,3.0,2,0,67,0
67171,Procurement,region_2,Bachelor's,f,other,5,30,3.0,3,0,74,0
7033,Procurement,region_16,Master's & above,m,sourcing,1,39,3.0,10,0,75,0
14537,Sales & Marketing,region_23,Bachelor's,m,other,1,47,3.0,14,0,48,0
301,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,43,4.0,14,0,53,0
10011,Operations,region_26,Bachelor's,f,other,1,25,5.0,3,0,57,0
43399,Operations,region_2,Bachelor's,f,other,1,60,5.0,4,0,56,0
30407,Procurement,region_16,Master's & above,m,sourcing,1,36,5.0,10,0,68,0
66414,HR,region_20,Bachelor's,f,other,1,27,2.0,5,0,51,0
9131,Sales & Marketing,region_8,Bachelor's,m,other,1,27,4.0,3,1,50,0
75720,Procurement,region_16,Bachelor's,m,sourcing,1,29,3.0,4,0,75,0
2785,Sales & Marketing,region_2,Bachelor's,m,other,1,33,2.0,4,0,47,0
23548,Procurement,region_27,Master's & above,f,sourcing,1,34,5.0,5,0,68,0
20108,Operations,region_16,Bachelor's,f,other,1,36,5.0,10,0,57,0
73935,Analytics,region_2,Bachelor's,m,sourcing,2,28,2.0,4,0,82,0
38127,Procurement,region_7,Master's & above,f,other,1,33,3.0,5,0,73,1
25566,Operations,region_13,Bachelor's,f,sourcing,1,36,4.0,2,0,54,0
44284,Technology,region_7,Bachelor's,m,other,1,29,4.0,8,0,85,1
17003,Analytics,region_22,Bachelor's,m,sourcing,2,26,3.0,2,0,87,0
15279,Operations,region_27,Master's & above,m,sourcing,1,38,5.0,7,0,66,1
75462,Operations,region_27,Bachelor's,m,other,1,34,4.0,8,0,58,0
45958,Procurement,region_12,Bachelor's,m,other,2,31,3.0,4,0,67,0
38745,Technology,region_22,Bachelor's,m,other,1,38,2.0,7,0,76,0
38952,Operations,region_2,Bachelor's,f,other,1,50,5.0,9,0,57,0
12130,Technology,region_14,Bachelor's,m,other,1,33,1.0,8,0,79,0
26601,Procurement,region_7,Master's & above,m,other,2,43,3.0,11,0,70,0
32042,Finance,region_15,Bachelor's,f,sourcing,1,26,3.0,3,0,58,0
28219,Finance,region_2,Master's & above,f,sourcing,1,48,4.0,14,0,60,0
1571,Operations,region_2,Master's & above,m,sourcing,1,57,4.0,16,0,64,0
28462,Sales & Marketing,region_30,Bachelor's,m,other,1,28,1.0,3,0,48,0
30069,HR,region_22,Master's & above,f,other,1,35,5.0,7,0,48,0
56070,Operations,region_7,Bachelor's,m,other,1,31,4.0,6,0,56,0
66354,Technology,region_26,Below Secondary,m,other,1,25,3.0,2,0,83,0
32104,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,30,2.0,9,0,48,0
60072,Operations,region_22,Bachelor's,f,other,1,36,2.0,7,0,58,1
11758,Technology,region_33,Bachelor's,f,other,1,26,4.0,3,0,80,0
14760,Sales & Marketing,region_11,Bachelor's,m,other,1,41,4.0,6,0,47,0
43464,Sales & Marketing,region_2,Bachelor's,m,other,1,42,4.0,2,0,48,0
2931,Analytics,region_2,Bachelor's,m,other,1,32,5.0,4,0,87,0
68041,Analytics,region_28,Bachelor's,m,other,1,34,4.0,6,0,81,0
30755,Sales & Marketing,region_2,Bachelor's,f,other,1,28,3.0,2,0,46,0
28789,Sales & Marketing,region_27,Bachelor's,m,other,1,33,1.0,9,0,45,0
53305,HR,region_2,Master's & above,f,other,1,56,5.0,14,0,46,0
50669,Operations,region_28,Bachelor's,m,sourcing,1,30,4.0,6,0,57,0
12881,Technology,region_26,Bachelor's,f,sourcing,1,29,5.0,3,0,80,0
55220,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,37,1.0,7,0,51,0
35416,Sales & Marketing,region_13,Bachelor's,m,other,1,36,1.0,3,0,48,0
76426,Operations,region_27,Bachelor's,m,other,1,33,3.0,6,0,60,0
23790,Sales & Marketing,region_31,Bachelor's,m,sourcing,3,26,4.0,2,0,50,0
30619,Operations,region_2,Bachelor's,m,other,1,49,5.0,20,0,60,0
56078,Operations,region_26,Bachelor's,m,other,2,33,5.0,2,0,58,0
3346,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,34,3.0,7,0,54,1
8260,Technology,region_31,Bachelor's,f,sourcing,1,35,3.0,3,0,79,0
27995,Sales & Marketing,region_7,Master's & above,m,sourcing,1,45,5.0,7,0,51,0
19289,Operations,region_7,Bachelor's,f,sourcing,1,31,4.0,7,0,90,1
48527,Finance,region_7,Bachelor's,m,sourcing,1,31,5.0,7,0,57,0
4999,Analytics,region_2,Bachelor's,m,sourcing,3,36,3.0,7,0,89,0
56814,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,31,5.0,2,0,68,1
42922,Operations,region_6,Bachelor's,f,sourcing,1,27,4.0,2,1,70,1
64310,Technology,region_2,Bachelor's,m,sourcing,2,32,2.0,8,0,75,0
56120,Sales & Marketing,region_24,Bachelor's,m,other,2,34,1.0,9,0,50,0
54843,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,31,5.0,6,0,48,0
39816,Procurement,region_22,Master's & above,m,other,1,38,2.0,4,0,65,0
60044,HR,region_2,Bachelor's,m,sourcing,1,45,3.0,5,0,51,0
71641,Legal,region_27,Bachelor's,m,other,1,30,3.0,3,0,61,0
27693,Technology,region_31,Bachelor's,f,other,2,31,1.0,6,0,80,0
51178,Technology,region_16,Bachelor's,m,sourcing,1,30,4.0,8,0,77,0
58939,Operations,region_2,Bachelor's,f,sourcing,1,54,1.0,6,0,56,0
67507,Sales & Marketing,region_17,Bachelor's,m,other,5,27,3.0,2,0,52,0
23240,Operations,region_28,Bachelor's,f,other,1,28,4.0,2,0,58,0
77189,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,37,2.0,7,0,47,0
3567,Sales & Marketing,region_23,Master's & above,m,sourcing,1,36,2.0,2,0,51,0
38285,Sales & Marketing,region_11,Bachelor's,m,other,2,31,4.0,7,0,52,0
27431,Technology,region_23,Bachelor's,m,other,1,33,3.0,5,0,80,0
39201,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,49,1.0,13,0,51,0
73627,Operations,region_15,Bachelor's,f,other,1,36,5.0,10,0,63,0
44098,Procurement,region_26,Bachelor's,m,sourcing,1,38,3.0,2,0,66,0
40428,Technology,region_28,Bachelor's,f,other,1,27,4.0,4,0,81,0
16957,Operations,region_14,Bachelor's,m,other,1,32,5.0,4,0,63,0
41232,HR,region_8,Bachelor's,f,other,2,28,3.0,2,0,53,0
